,prod_asin,prod_condition,prod_price,seller_index,seller_name,seller_rating,seller_n_reviews
1445,B00F97FHAW,New,15.0,2.0,APPGROU,84.0,227.0
1446,B00F97FHAW,New,16.0,3.0,aboveall,94.0,3856.0
1447,B00F97FHAW,New,16.0,4.0,Big Deals & More,81.0,242.0
1448,B00F97FHAW,New,18.0,5.0,AZ E-Commerce,81.0,811.0
1449,B00F97FHAW,New,18.0,6.0,SSNJ2003,90.0,254.0
1450,B00F97FHAW,New,18.0,7.0,Zoom Exchange,88.0,617.0
1451,B00F97FHAW,New,18.0,8.0,Cloud-Kart Inc.,96.0,4819.0
1452,B00F97FHAW,New,18.0,9.0,OTCRx4u,90.0,114240.0
1453,B00F97FHAW,New,18.0,10.0,PharmacyStoreStruff,93.0,876.0
1454,B015QJ7JYE,New,35.0,0.0,Amazon.com,98.0,3608.0
1455,B015QJ7JYE,New,34.0,1.0,Vitamin Guru,75.0,1977.0
1456,B015QJ7JYE,New,35.0,2.0,Fragrances of Ireland,98.0,3608.0
1457,B08P6LF53V,New,42.0,0.0,Amazon.com,,
1458,B00I11ZXE8,New,27.0,0.0,Amazon.com,89.0,7397.0
1459,B00I11ZXE8,New,27.0,1.0,LSPROSHOP,99.0,256.0
1460,B00I11ZXE8,New,27.0,2.0,Beauty 4 Less,99.0,6319.0
1461,B00I11ZXE8,New,27.0,3.0,AvlStore,97.0,402.0
1462,B00I11ZXE8,New,27.0,4.0,MysticBeauty90,94.0,517.0
1463,B00I11ZXE8,New,27.0,5.0,Glamour Beauty Berry Zone,96.0,2069.0
1464,B00I11ZXE8,New,27.0,6.0,APOLO BRAND,93.0,5564.0
1465,B00I11ZXE8,New,27.0,7.0,All American Beauty,99.0,16474.0
1466,B00I11ZXE8,New,29.0,8.0,Beauty 4 Us,96.0,34595.0
1467,B00I11ZXE8,New,31.0,9.0,HairProducts,99.0,43799.0
1468,B00I11ZXE8,New,31.0,10.0,Pinnacle Supply,93.0,7729.0
1469,B001E6OCO4,New,13.0,0.0,Amazon.com,,
1470,B001E6OCO4,New,6.83,1.0,Gale's Closet LLC,,
1471,B001E6OCO4,New,15.0,2.0,NutritionOTC,89.0,8337.0
1472,B001E6OCO4,New,15.0,3.0,Q ssentials,85.0,298.0
1473,B001E6OCO4,New,17.0,4.0,xssential,87.0,3022.0
1474,B001E6OCO4,New,13.0,5.0,"Beautylicious, INC",,
1475,B001E6OCO4,New,20.0,6.0,ePS,78.0,27.0
1476,B001E6OCO4,New,20.0,7.0,saveMEdeals,77.0,5263.0
1477,B001E6OCO4,New,21.0,8.0,BestSource OfficeSupplies,94.0,198609.0
1478,B001E6OCO4,New,22.0,9.0,I Buy Direct,85.0,25497.0
1479,B001E6OCO4,New,22.0,10.0,OTCRx4u,90.0,114240.0
1480,B0052H2JXW,New,34.0,0.0,Amazon.com,95.0,15062.0
1481,B0052H2JXW,New,34.0,1.0,Planet Beauty Authorized Retailer,95.0,15062.0
1482,B0052H2JXW,New,34.0,2.0,Planet Beauty Authorized Retailer,95.0,15062.0
1483,B0052H2JXW,New,34.0,3.0,L'OCCITANE,91.0,5578.0
1484,B00DG8EZKO,New,5.13,0.0,Amazon.com,67.0,2586.0
1485,B00DG8EZKO,New,5.35,1.0,WOW MART,67.0,2586.0
1486,B00DG8EZKO,New,6.34,2.0,xssential,87.0,3022.0
1487,B00DG8EZKO,New,6.71,3.0,One Ten General Trading Corp.,84.0,201.0
1488,B00DG8EZKO,New,6.75,4.0,Amazing Deals & Promotions,98.0,4763.0
1489,B00DG8EZKO,New,7.58,5.0,saveMEdeals,77.0,5263.0
1490,B00DG8EZKO,New,8.39,6.0,Armazém dos bons,98.0,47.0
1491,B00DG8EZKO,New,8.49,7.0,Frugal Shop 101,100.0,1.0
1492,B00DG8EZKO,New,8.49,8.0,Brockin Sales,100.0,4.0
1493,B00DG8EZKO,New,8.99,9.0,resalerascal,94.0,1137.0
1494,B00DG8EZKO,New,9.47,10.0,ePS,78.0,27.0
1495,B08YKH5WMG,New,17.0,0.0,Amazon.com,,
1496,B08PCMG7NZ,New,27.0,0.0,Amazon.com,,
1497,B0107QOYIK,New,9.99,0.0,Amazon.com,100.0,8406.0
1498,B0107QOYIK,New,9.99,1.0,Creative Merchandising!,100.0,8406.0
1499,B0107QOYIK,New,12.0,2.0,xssential,87.0,3022.0
1500,B0107QOYIK,New,12.0,3.0,WOW MART,67.0,2586.0
1501,B0107QOYIK,New,13.0,4.0,Amazing Deals & Promotions,98.0,4763.0
1502,B0107QOYIK,New,14.0,5.0,saveMEdeals,77.0,5263.0
1503,B0107QOYIK,New,15.0,6.0,Pharmapacks,95.0,1086661.0
1504,B0107QOYIK,New,18.0,7.0,OTCRx4u,90.0,114240.0
1505,B01K4Q1R2E,New,16.0,0.0,Amazon.com,,
1506,B0000AJ3PU,New,7.49,0.0,Amazon.com,100.0,11.0
1507,B0000AJ3PU,New,8.99,1.0,Enovation USA LLC,100.0,11.0
1508,B0000AJ3PU,New,9.25,2.0,xssential,87.0,3022.0
1509,B0000AJ3PU,New,11.0,3.0,saveMEdeals,77.0,5263.0
1510,B0000AJ3PU,New,7.67,4.0,RETAIL GROOVE,78.0,772.0
1511,B0000AJ3PU,New,13.0,5.0,iHerb LLC,94.0,11543.0
1512,B0000AJ3PU,New,13.0,6.0,AllThatUNeed,93.0,2885.0
1513,B0000AJ3PU,New,14.0,7.0,OTCRx4u,90.0,114240.0
1514,B0000AJ3PU,New,15.0,8.0,bluemed,58.0,5965.0
1515,B0000AJ3PU,New,15.0,9.0,Royal Meds,94.0,78068.0
1516,B0000AJ3PU,New,16.0,10.0,Send Med Direct,84.0,12004.0
1517,B000XY9LT4,New,9.38,0.0,Amazon.com,93.0,149.0
1518,B000XY9LT4,New,11.0,1.0,European Drogerie - shipping from EU,93.0,149.0
1519,B000XY9LT4,New,11.0,2.0,xssential,87.0,3022.0
1520,B000XY9LT4,New,11.0,3.0,saveMEdeals,77.0,5263.0
1521,B000XY9LT4,New,14.0,4.0,WOW MART,67.0,2586.0
1522,B000XY9LT4,To,9.38,5.0,AmazonFresh,,
1523,B0771Y7QB2,New,9.99,0.0,Amazon.com,,
1524,B07GFV9LBX,New,14.0,0.0,Amazon.com,99.0,32663.0
1525,B0771VC48B,New,9.99,0.0,Amazon.com,84.0,246032.0
1526,B0771VC48B,New,20.0,1.0,Gatzies,84.0,246032.0
1527,B0771VC48B,New,21.0,2.0,TK Ship,86.0,3809.0
1528,B08DDYN4GB,New,5.48,0.0,Amazon.com,,
1529,B08DDYN4GB,New,6.5,1.0,Niclounic Enterprises,,
1530,B08DDYN4GB,New,6.5,2.0,Love 2 Save,50.0,2.0
1531,B08DDYN4GB,New,7.99,3.0,DealDivaz,100.0,62.0
1532,B08DDYN4GB,New,8.24,4.0,Amazing Deals & Promotions,98.0,4763.0
1533,B08DDYN4GB,New,8.25,5.0,"Dailyitemss, Inc",79.0,284.0
1534,B08DDYN4GB,New,8.29,6.0,Sac Packs,100.0,5.0
1535,B08DDYN4GB,New,5.4,7.0,Cindy'sBargains,100.0,1.0
1536,B08DDYN4GB,New,9.95,8.0,Tamarismom,56.0,54.0
1537,B08DDYN4GB,New,12.0,9.0,Big G Supply,88.0,8.0
1538,B08DDYN4GB,New,12.0,10.0,Schmidt Empire,94.0,69.0
1539,B00J4YYJUA,To,4.52,0.0,AmazonFresh,,
1540,B01JK164JU,New,7.99,0.0,Amazon.com,79.0,123.0
1541,B01JK164JU,New,7.99,1.0,YJP770 LLC,79.0,123.0
1542,B01JK164JU,New,12.0,2.0,Natural Nutrient,85.0,6125.0
1543,B01JK164JU,New,13.0,3.0,Sno-Valley Herbs and Botanicals,88.0,3066.0
1544,B01JK164JU,New,14.0,4.0,MaxWarehouse,85.0,116529.0
1545,B01JK164JU,New,16.0,5.0,APLLC,64.0,652.0
1546,B01JK164JU,New,18.0,6.0,This & That Mega Store,91.0,760.0
1547,B01JK164JU,New,18.0,7.0,Isapro,25.0,12.0
1548,B01JK164JU,New,8.09,8.0,Mega Supplement Store,49.0,65.0
1549,B01JK164JU,To,7.99,9.0,AmazonFresh,,
1550,B000TD5K8U,New,30.0,0.0,Amazon.com,95.0,110.0
1551,B000TD5K8U,New,32.0,1.0,ExclusiveBeautyClub,97.0,4658.0
1552,B000TD5K8U,New,32.0,2.0,ExclusiveBeautyClub,97.0,4658.0
1553,B00JJWYHBI,New,11.0,0.0,Amazon.com,100.0,538.0
1554,B00JJWYHBI,New,11.0,1.0,,,
1555,B00JJWYHBI,New,11.0,2.0,Adina's Store,97.0,10394.0
1556,B00JJWYHBI,New,13.0,3.0,KTJ Distributors,97.0,717.0
1557,B00JJWYHBI,New,13.0,4.0,All American Beauty,99.0,16474.0
1558,B00JJWYHBI,New,13.0,5.0,Beauty 4 Less,99.0,6319.0
1559,B00JJWYHBI,New,14.0,6.0,xssential,87.0,3022.0
1560,B00JJWYHBI,New,16.0,7.0,The Lotion Connexion,95.0,107.0
1561,B00JJWYHBI,New,18.0,8.0,TFonline,91.0,1257.0
1562,B00JJWYHBI,New,20.0,9.0,BeauteCity,69.0,1386.0
1563,B084GNWTC5,New,12.0,0.0,Amazon.com,,
1564,B00J2I2H2A,New,18.0,0.0,Amazon.com,97.0,10394.0
1565,B00J2I2H2A,New,18.0,1.0,The Best of Beauty,96.0,10760.0
1566,B00J2I2H2A,New,18.0,2.0,Galactic Shop,99.0,175522.0
1567,B00J2I2H2A,New,20.0,3.0,Discover Beauty Supply,98.0,97768.0
1568,B00J2I2H2A,New,20.0,4.0,Beauty 4 Less,99.0,6319.0
1569,B00J2I2H2A,New,22.0,5.0,All American Beauty,99.0,16474.0
1570,B00J2I2H2A,New,25.0,6.0,csolutions,93.0,538.0
1571,B00L7S3FK6,New,18.0,0.0,Amazon.com,,
1572,B07219N8H9,New,34.0,0.0,Amazon.com,96.0,49.0
1573,B07219N8H9,New,33.0,1.0,KU BEAUTY,97.0,3134.0
1574,B07219N8H9,New,34.0,2.0,D2M Goods,94.0,1465.0
1575,B07219N8H9,New,34.0,3.0,FiveSomeWhere,98.0,369.0
1576,B07219N8H9,New,35.0,4.0,Scarsdale Supplies,91.0,394.0
1577,B07219N8H9,New,38.0,5.0,Fiterit,96.0,70.0
1578,B07219N8H9,New,40.0,6.0,SRLL DEALS LLC,100.0,118.0
1579,B07219N8H9,New,40.0,7.0,ND Products,100.0,1356.0
1580,B07219N8H9,New,42.0,8.0,MODA Services,98.0,1557.0
1581,B07219N8H9,New,42.0,9.0,STELLAR WAY,95.0,849.0
1582,B07YYPQNWR,New,34.0,0.0,Amazon.com,94.0,2173.0
1583,B01A1KLOWQ,New,14.0,0.0,Amazon.com,93.0,73.0
1584,B01A1KLOWQ,New,17.0,1.0,Shine Med/Den Supply CO,84.0,8089.0
1585,B00DTVBYE8,New,29.0,0.0,Amazon.com,95.0,15062.0
1586,B00DTVBYE8,New,29.0,1.0,Planet Beauty Authorized Retailer,95.0,15062.0
1587,B00DTVBYE8,New,29.0,2.0,Planet Beauty Authorized Retailer,95.0,15062.0
1588,B00DTVBYE8,New,29.0,3.0,L'OCCITANE,91.0,5578.0
1589,B0746GLL4N,New,39.0,0.0,Amazon.com,,
1590,B07G65FSGL,New,8.99,0.0,Amazon.com,,
1591,B07NQC7DMH,New,10.0,0.0,Amazon.com,99.0,491029.0
1592,B07NQC7DMH,New,11.0,1.0,OxKom,99.0,491029.0
1593,B07NQC7DMH,New,14.0,2.0,OxKom,99.0,491029.0
1594,B000KU70QC,New,43.0,0.0,Amazon.com,93.0,3217.0
1595,B000KU70QC,New,42.0,1.0,Luxury Shop 4 Less,97.0,4440.0
1596,B000KU70QC,New,42.0,2.0,Exotic Beauty Eshop,90.0,275.0
1597,B000KU70QC,New,42.0,3.0,rymstores,94.0,881.0
1598,B000KU70QC,New,44.0,4.0,beautycanary,95.0,1488.0
1599,B084R7TT9C,New,13.0,0.0,Amazon.com,94.0,1991.0
1600,B084R7TT9C,New,13.0,1.0,Take a Chance Deals,100.0,2896.0
1601,B084R7TT9C,New,13.0,2.0,CollectionMega,96.0,20034.0
1602,B084R7TT9C,New,13.0,3.0,COBOW,100.0,1781.0
1603,B084R7TT9C,New,13.0,4.0,Windy City Essentials,96.0,211.0
1604,B084R7TT9C,New,16.0,5.0,#1 BEAUTY CARE,94.0,1308.0
1605,B084R7TT9C,New,16.0,6.0,SkinCare Beauty Products,90.0,2290.0
1606,B084R7TT9C,New,16.0,7.0,BuyItAnytime,99.0,6991.0
1607,B084R7TT9C,New,16.0,8.0,Suzuki Piano Camp,92.0,7651.0
1608,B084R7TT9C,New,16.0,9.0,A TEAM USA,88.0,48.0
1609,B084R7TT9C,New,17.0,10.0,GMVC,91.0,678.0
1610,B00AYSUKTE,New,28.0,0.0,Amazon.com,95.0,1086661.0
1611,B00AYSUKTE,New,34.0,1.0,Pharmapacks,95.0,1086661.0
1612,B00AYSUKTE,New,38.0,2.0,Royal Meds,94.0,78068.0
1613,B00AYSUKTE,New,41.0,3.0,"Prestige Care Pharmacy, Inc.",92.0,9906.0
1614,B00AYSUKTE,New,46.0,4.0,One in a Melon,93.0,542.0
1615,B01J9S17NW,New,16.0,0.0,Amazon.com,,
1616,B00DG8EZY0,New,5.48,0.0,Amazon.com,77.0,5263.0
1617,B00DG8EZY0,New,6.67,1.0,saveMEdeals,77.0,5263.0
1618,B00DG8EZY0,New,6.7,2.0,WOW MART,67.0,2586.0
1619,B00DG8EZY0,New,6.77,3.0,xssential,87.0,3022.0
1620,B00DG8EZY0,New,7.21,4.0,Amazing Deals & Promotions,98.0,4763.0
1621,B00DG8EZY0,New,4.57,5.0,RETAIL GROOVE,78.0,772.0
1622,B00DG8EZY0,New,6.56,6.0,BUYZIO,84.0,199.0
1623,B00DG8EZY0,New,12.0,7.0,Pharmapacks,95.0,1086661.0
1624,B00DG8EZY0,New,14.0,8.0,OTCRx4u,90.0,114240.0
1625,B00DG8EZY0,New,14.0,9.0,I Buy Direct,85.0,25497.0
1626,B00DG8EZY0,New,15.0,10.0,Royal Meds,94.0,78068.0
1627,B071XRR5XX,New,48.0,0.0,Amazon.com,95.0,1086661.0
1628,B071XRR5XX,New,48.0,1.0,Pharmapacks,95.0,1086661.0
1629,B071XRR5XX,New,58.0,2.0,WOW MART,67.0,2586.0
1630,B07J2W1QZ6,New,7.99,0.0,Amazon.com,90.0,114240.0
1631,B07J2W1QZ6,New,13.0,1.0,OTCRx4u,90.0,114240.0
1632,B07J2W1QZ6,New,13.0,2.0,HealthyTrader,88.0,7658.0
1633,B001H54VI4,New,29.0,0.0,Amazon.com,100.0,118264.0
1634,B001H54VI4,New,29.0,1.0,Since 1901,100.0,104997.0
1635,B001H54VI4,New,29.0,2.0,Kaspien,98.0,733695.0
1636,B001H54VI4,New,29.0,3.0,Indy Family Discount,99.0,400.0
1637,B001H54VI4,New,29.0,4.0,Blackheath,99.0,12523.0
1638,B001H54VI4,New,29.0,5.0,Galactic Shop,99.0,175522.0
1639,B001H54VI4,New,30.0,6.0,OxKom,99.0,491029.0
1640,B001H54VI4,New,31.0,7.0,Vita Place,97.0,14350.0
1641,B001H54VI4,New,31.0,8.0,Diya Mall,97.0,29569.0
1642,B001H54VI4,New,31.0,9.0,We've Got You covered,98.0,8949.0
1643,B001H54VI4,New,33.0,10.0,TheNewMall,98.0,271707.0
1644,B088CL9QH6,New,25.0,0.0,Amazon.com,87.0,22571.0
1645,B088CL9QH6,New,25.0,1.0,SupernovaBeauty,87.0,22571.0
1646,B088CL9QH6,New,25.0,2.0,Quality Sourced Products,98.0,36949.0
1647,B088CL9QH6,New,28.0,3.0,lotions2go,92.0,507.0
1648,B0845RLJ77,New,7.5,0.0,Amazon.com,96.0,3463.0
1649,B0845RLJ77,New,7.51,1.0,Take a Chance Deals,100.0,2896.0
1650,B0845RLJ77,New,7.9,2.0,CollectionMega,96.0,20034.0
1651,B0845RLJ77,New,7.99,3.0,Peace Distributors,97.0,4446.0
1652,B0845RLJ77,New,8.0,4.0,Quick Ship Prime Service,98.0,411.0
1653,B0845RLJ77,New,8.0,5.0,Katherine Olive,94.0,4379.0
1654,B0845RLJ77,New,8.99,6.0,Loving Home USA,100.0,3495.0
1655,B0845RLJ77,New,9.23,7.0,GTRich,88.0,392.0
1656,B0845RLJ77,New,9.86,8.0,Juicy's Closet,87.0,491.0
1657,B0845RLJ77,New,9.87,9.0,ENDLESS LUXURY,96.0,5283.0
1658,B0845RLJ77,New,9.95,10.0,Monarch Mart,96.0,559.0
1659,B01N5D6MWH,New,21.0,0.0,Amazon.com,98.0,4763.0
1660,B01N5D6MWH,New,28.0,1.0,Amazing Deals & Promotions,98.0,4763.0
1661,B01N5D6MWH,New,28.0,2.0,MB AMERICAN STORE,91.0,11.0
1662,B01N5D6MWH,New,29.0,3.0,"Dailyitemss, Inc",79.0,284.0
1663,B01N5D6MWH,New,30.0,4.0,Trade Deals INC,92.0,787.0
1664,B01N5D6MWH,New,31.0,5.0,Royal Meds,94.0,78068.0
1665,B01N5D6MWH,New,33.0,6.0,Home of Coffee,91.0,9746.0
1666,B01N5D6MWH,New,30.0,7.0,shelproducts,83.0,7481.0
1667,B07ZG7ST5Y,New,19.0,0.0,Amazon.com,100.0,5.0
1668,B07ZG7ST5Y,New,25.0,1.0,4L&Gunther,100.0,5.0
1669,B07ZG7ST5Y,New,28.0,2.0,Amazing Deals & Promotions,98.0,4763.0
1670,B07ZG7ST5Y,New,23.0,3.0,everybeaute,75.0,18.0
1671,B07ZG7ST5Y,New,26.0,4.0,UrbanTreehouse,60.0,28.0
1672,B07ZG7ST5Y,To,10.0,5.0,Whole Foods Market,,
1673,B076G2LGJR,New,14.0,0.0,Amazon.com,87.0,87.0
1674,B076G2LGJR,New,18.0,1.0,WONDERIO,87.0,87.0
1675,B076G2LGJR,New,18.0,2.0,"Dailyitemss, Inc",79.0,284.0
1676,B076G2LGJR,New,18.0,3.0,Amazing Deals & Promotions,98.0,4763.0
1677,B076G2LGJR,New,18.0,4.0,xssential,87.0,3022.0
1678,B076G2LGJR,New,18.0,5.0,saveMEdeals,77.0,5263.0
1679,B076G2LGJR,New,20.0,6.0,ISKOLIVE 12 INC,90.0,22546.0
1680,B076G2LGJR,New,22.0,7.0,WOW MART,67.0,2586.0
1681,B076G2LGJR,New,24.0,8.0,ePS,78.0,27.0
1682,B076G2LGJR,New,27.0,9.0,⭐BestDeptStoreUSA,96.0,1002.0
1683,B076G2LGJR,New,29.0,10.0,Royal Meds,94.0,78068.0
1684,B002D48QRU,New,54.0,0.0,Amazon.com,93.0,1972.0
1685,B002D48QRU,New,54.0,1.0,LovelySkin Inc,93.0,1972.0
1686,B00C2U6J6A,New,56.0,0.0,Amazon.com,95.0,15062.0
1687,B00C2U6J6A,New,56.0,1.0,Planet Beauty Authorized Retailer,95.0,15062.0
1688,B00C2U6J6A,New,56.0,2.0,Gold Fulfillment,93.0,26334.0
1689,B00C2U6J6A,New,56.0,3.0,Planet Beauty Authorized Retailer,95.0,15062.0
1690,B001PBOKRM,New,7.42,0.0,Amazon.com,80.0,75.0
1691,B001PBOKRM,New,7.42,1.0,Mommas On The Hunt,80.0,75.0
1692,B001PBOKRM,New,9.16,2.0,Leo Trader's,78.0,93.0
1693,B001PBOKRM,New,9.17,3.0,xssential,87.0,3022.0
1694,B001PBOKRM,New,9.75,4.0,Zoom Exchange,88.0,617.0
1695,B001PBOKRM,New,9.76,5.0,Amazing Deals & Promotions,98.0,4763.0
1696,B001PBOKRM,New,10.0,6.0,Gee & C,92.0,1317.0
1697,B001PBOKRM,New,7.61,7.0,RETAIL GROOVE,78.0,772.0
1698,B001PBOKRM,New,11.0,8.0,YasmineShami,85.0,25.0
1699,B001PBOKRM,New,11.0,9.0,saveMEdeals,77.0,5263.0
1700,B001PBOKRM,New,12.0,10.0,ePS,78.0,27.0
1701,B00NAF79MO,New,12.0,0.0,Amazon.com,100.0,538.0
1702,B00NAF79MO,New,12.0,1.0,VerSure,100.0,86863.0
1703,B00NAF79MO,New,12.0,2.0,Adina's Store,97.0,10394.0
1704,B00NAF79MO,New,14.0,3.0,Beauty 4 Less,99.0,6319.0
1705,B00NAF79MO,New,14.0,4.0,All American Beauty,99.0,16474.0
1706,B00NAF79MO,New,14.0,5.0,ORIGINAL CHOICES,98.0,3507.0
1707,B00NAF79MO,New,16.0,6.0,xssential,87.0,3022.0
1708,B00NAF79MO,New,17.0,7.0,saveMEdeals,77.0,5263.0
1709,B00NAF79MO,New,18.0,8.0,The Lotion Connexion,95.0,107.0
1710,B00NAF79MO,New,18.0,9.0,Lotion Bargains,94.0,242.0
1711,B00NAF79MO,New,13.0,10.0,lotions2go,92.0,507.0
1712,B07D5WN57N,New,64.0,0.0,Amazon.com,96.0,19146.0
1713,B07D5WN57N,New,64.0,1.0,beautystoredepot,96.0,19146.0
1714,B07D5WN57N,New,64.0,2.0,BeautifiedYou,100.0,549.0
1715,B07D5WN57N,New,64.0,3.0,LovelySkin Inc,93.0,1972.0
1716,B08PCV8J1L,New,25.0,0.0,Amazon.com,70.0,123.0
1717,B08PCV8J1L,New,25.0,1.0,Sheffield & Sheffield,70.0,123.0
1718,B07GYZ9ZPN,New,4.99,0.0,Amazon.com,,
1719,B07GYZ9ZPN,New,8.99,1.0,Natisgoods,,
1720,B07GYZ9ZPN,New,10.0,2.0,"Dailyitemss, Inc",79.0,284.0
1721,B07GYZ9ZPN,New,5.99,3.0,BUYZIO,84.0,199.0
1722,B07GYZ9ZPN,New,11.0,4.0,Branded Distributors,91.0,960.0
1723,B07GYZ9ZPN,New,14.0,5.0,VPRIM,100.0,47.0
1724,B07GYZ9ZPN,New,14.0,6.0,VPRIM,100.0,47.0
1725,B07GYZ9ZPN,New,17.0,7.0,SellLogic,95.0,17737.0
1726,B07GYZ9ZPN,New,13.0,8.0,shelproducts,83.0,7481.0
1727,B07GYZ9ZPN,To,4.99,9.0,AmazonFresh,,
1728,B0013OJUY4,New,8.68,0.0,Amazon.com,91.0,212.0
1729,B0013OJUY4,New,9.91,1.0,AmazonFresh,91.0,212.0
1730,B0013OJUY4,New,10.0,2.0,saveMEdeals,77.0,5263.0
1731,B0013OJUY4,New,10.0,3.0,xssential,87.0,3022.0
1732,B0013OJUY4,New,11.0,4.0,WOW MART,67.0,2586.0
1733,B0013OJUY4,New,14.0,5.0,iHerb LLC,94.0,11543.0
1734,B0013OJUY4,To,8.68,6.0,AmazonFresh,,
1735,B08WYMQRRH,New,42.0,0.0,Amazon.com,94.0,51590.0
1736,B08WYMQRRH,New,43.0,1.0,Splashdeal,94.0,51590.0
1737,B0067YTLTO,New,6.98,0.0,Amazon.com,,
1738,B07NF4HX1N,New,22.0,0.0,Amazon.com,99.0,6558.0
1739,B07NF4HX1N,New,21.0,1.0,HealthyTrader,88.0,7658.0
1740,B07NF4HX1N,New,22.0,2.0,VisualVarietyStore,94.0,88.0
1741,B07NF4HX1N,New,22.0,3.0,Since 1901,100.0,104997.0
1742,B07NF4HX1N,New,22.0,4.0,ShopperSpot,99.0,291.0
1743,B07NF4HX1N,New,24.0,5.0,East Coast Shippers,84.0,2632.0
1744,B07NF4HX1N,New,25.0,6.0,Spartans Group,77.0,347.0
1745,B07NF4HX1N,New,25.0,7.0,MTB Direct Competition,100.0,18.0
1746,B07NF4HX1N,New,25.0,8.0,Seizee,96.0,550.0
1747,B07NF4HX1N,New,26.0,9.0,JBay Treasures,100.0,382.0
1748,B07NF4HX1N,New,26.0,10.0,Navarro shop open 24hr,100.0,2.0
1749,B01AFRSET6,New,8.99,0.0,Amazon.com,95.0,1086661.0
1750,B01AFRSET6,New,8.99,1.0,Pharmapacks,95.0,1086661.0
1751,B01AFRSET6,New,9.99,2.0,EXPRESS PHARMACY,92.0,115.0
1752,B01AFRSET6,New,11.0,3.0,xssential,87.0,3022.0
1753,B01AFRSET6,New,11.0,4.0,OTCRx4u,90.0,114240.0
1754,B01AFRSET6,New,12.0,5.0,Lucky Vitamin,73.0,26937.0
1755,B01AFRSET6,New,7.9,6.0,speedybookz4u,80.0,547.0
1756,B01AFRSET6,New,6.99,7.0,Revived Retail,90.0,398.0
1757,B01AFRSET6,New,14.0,8.0,Big Deals & More,81.0,242.0
1758,B01AFRSET6,New,12.0,9.0,shelproducts,83.0,7481.0
1759,B07BRQC5XZ,New,12.0,0.0,Amazon.com,95.0,17737.0
1760,B07BRQC5XZ,New,16.0,1.0,SellLogic,95.0,17737.0
1761,B07BRQC5XZ,New,17.0,2.0,I Buy Direct,85.0,25497.0
1762,B07BRQC5XZ,New,18.0,3.0,Vida Pharmacy,87.0,11623.0
1763,B07BRQC5XZ,New,19.0,4.0,HerbsPro,64.0,54913.0
1764,B07BRQC5XZ,New,19.0,5.0,NYHealthbeauty,83.0,29341.0
1765,B07BRQC5XZ,New,22.0,6.0,Shopville USA,96.0,36776.0
1766,B07BRQC5XZ,New,27.0,7.0,ePS,78.0,27.0
1767,B01G6UNMKM,New,21.0,0.0,Amazon.com,99.0,92545.0
1768,B07FXTB52B,New,,0.0,Amazon.com,99.0,1490.0
1769,B07FXTB52B,New,,1.0,1byone Products Inc.,95.0,87372.0
1770,B0923L813T,New,24.0,0.0,Amazon.com,100.0,427.0
1771,B071XW4C5Q,New,99.0,0.0,Amazon.com,100.0,192.0
1772,B071XW4C5Q,Open,81.0,1.0,Amazon Warehouse,,
1773,B071XW4C5Q,Open,84.0,2.0,Amazon Warehouse,,
1774,B071XW4C5Q,Open,84.0,3.0,Amazon Warehouse,,
1775,B071XW4C5Q,New,99.0,4.0,Riverside Boulevard,100.0,192.0
1776,B071XW4C5Q,New,99.0,5.0,Withings USA,90.0,94.0
1777,B071XW4C5Q,New,127.0,6.0,Triplenet Pricing INC,79.0,72389.0
1778,B071XW4C5Q,New,144.0,7.0,Great Buy Distributors,83.0,93.0
1779,B01HI1W1V4,New,19.0,0.0,Amazon.com,86.0,259463.0
1780,B01HI1W1V4,Open,17.0,1.0,Amazon Warehouse,,
1781,B01HI1W1V4,Open,18.0,2.0,Amazon Warehouse,,
1782,B01HI1W1V4,Open,18.0,3.0,Amazon Warehouse,,
1783,B01HI1W1V4,New,30.0,4.0,"UnbeatableSale, Inc",86.0,259463.0
1784,B01HI1W1V4,New,38.0,5.0,East Coast Shippers,84.0,2631.0
1785,B01N1UX8RW,New,29.0,0.0,Amazon.com,100.0,25055.0
1786,B01N1UX8RW,Open,27.0,1.0,Amazon Warehouse,,
1787,B01N1UX8RW,New,30.0,2.0,Renpho Group,100.0,25055.0
1788,B07S9PTLNZ,New,16.0,0.0,Amazon.com,100.0,25055.0
1789,B07S9PTLNZ,New,22.0,1.0,Renpho Group,100.0,25055.0
1790,B0868DGKVM,New,17.0,0.0,Amazon.com,98.0,773.0
1791,B00F3J9G1W,New,16.0,0.0,Amazon.com,96.0,262495.0
1792,B00F3J9G1W,Open,16.0,1.0,Amazon Warehouse,,
1793,B00F3J9G1W,Open,16.0,2.0,Amazon Warehouse,,
1794,B00F3J9G1W,Open,16.0,3.0,Amazon Warehouse,,
1795,B00F3J9G1W,New,20.0,4.0,Etekcity,96.0,262495.0
1796,B08XKGX9SK,New,25.0,0.0,Amazon.com,99.0,953.0
1797,B08XKGX9SK,Used,23.0,1.0,Amazon Warehouse,,
1798,B08XKGX9SK,New,27.0,2.0,yuyuliliUS,100.0,3.0
1799,B08XKGX9SK,New,28.0,3.0,Arboleaf,97.0,615.0
1800,B07D7R25JV,New,21.0,0.0,Amazon.com,96.0,262495.0
1801,B07D7R25JV,Open,17.0,1.0,Amazon Warehouse,,
1802,B07D7R25JV,Open,18.0,2.0,Amazon Warehouse,,
1803,B07D7R25JV,Open,18.0,3.0,Amazon Warehouse,,
